transaction_id,amount,description,merchant,transaction_date,category,account_id
TXN000313,164.45,Walmart grocery shopping,grocery shopping,2024-02-07,Grocery,ACC3430
TXN000314,141.13,Shell gas station,gas station,2024-02-03,Gas,ACC9984
TXN000315,193.55,Electric bill payment,bill payment,2024-12-30,Utilities,ACC9692
TXN000316,255.25,Amazon online purchase,online purchase,2024-05-30,Shopping,ACC8048
TXN000317,427.13,Walmart grocery shopping,grocery shopping,2024-02-20,Grocery,ACC4522
TXN000318,444.61,Amazon online purchase,online purchase,2024-08-08,Shopping,ACC7779
TXN000319,202.37,Amazon online purchase,online purchase,2024-06-22,Shopping,ACC2557
TXN000320,159.7,Uber ride to downtown,ride to,2024-06-09,Transportation,ACC5176
TXN000321,344.98,Shell gas station,gas station,2024-07-10,Gas,ACC8770
TXN000322,416.73,Walmart grocery shopping,grocery shopping,2024-02-04,Grocery,ACC2527
TXN000323,373.57,Walmart grocery shopping,grocery shopping,2024-08-09,Grocery,ACC7105
TXN000324,34.69,Car insurance monthly,insurance monthly,2024-03-07,Insurance,ACC6400
TXN000325,208.35,Walmart grocery shopping,grocery shopping,2024-12-09,Grocery,ACC7929
TXN000326,302.2,Movie tickets Cinemark,tickets Cinemark,2024-01-27,Entertainment,ACC6761
TXN000327,256.17,Netflix monthly subscription,monthly subscription,2024-02-23,Subscriptions,ACC3535
TXN000328,116.0,Amazon online purchase,online purchase,2024-12-02,Shopping,ACC2773
TXN000329,186.94,Car insurance monthly,insurance monthly,2024-06-28,Insurance,ACC5564
TXN000330,404.57,Doctor appointment co-pay,appointment co-pay,2024-10-20,Healthcare,ACC1430
TXN000331,19.33,Movie tickets Cinemark,tickets Cinemark,2024-11-07,Entertainment,ACC5477
TXN000332,461.16,Movie tickets Cinemark,tickets Cinemark,2024-12-25,Entertainment,ACC6751
TXN000333,435.58,Shell gas station,gas station,2024-01-04,Gas,ACC7566
TXN000334,371.78,Shell gas station,gas station,2024-02-05,Gas,ACC1502
TXN000335,111.49,Car insurance monthly,insurance monthly,2024-02-16,Insurance,ACC7878
TXN000336,82.92,Electric bill payment,bill payment,2024-08-20,Utilities,ACC6105
TXN000337,300.13,Netflix monthly subscription,monthly subscription,2024-06-15,Subscriptions,ACC1861
TXN000338,378.45,Shell gas station,gas station,2024-03-20,Gas,ACC1815
TXN000339,139.69,Walmart grocery shopping,grocery shopping,2024-12-11,Grocery,ACC7947
TXN000340,223.81,Netflix monthly subscription,monthly subscription,2024-09-05,Subscriptions,ACC5475
TXN000341,61.34,Car insurance monthly,insurance monthly,2024-04-20,Insurance,ACC8043
TXN000342,340.72,Movie tickets Cinemark,tickets Cinemark,2024-02-26,Entertainment,ACC8972
TXN000343,27.48,Movie tickets Cinemark,tickets Cinemark,2024-09-26,Entertainment,ACC7475
TXN000344,8.81,Lunch at Olive Garden,at Olive,2024-11-02,Restaurant,ACC5938
TXN000345,383.26,Shell gas station,gas station,2024-04-18,Gas,ACC5742
TXN000346,8.83,Walmart grocery shopping,grocery shopping,2024-06-16,Grocery,ACC8055
TXN000347,193.2,Shell gas station,gas station,2024-03-30,Gas,ACC4770
TXN000348,417.51,Car insurance monthly,insurance monthly,2024-09-13,Insurance,ACC6802
TXN000349,431.57,Uber ride to downtown,ride to,2024-02-06,Transportation,ACC1693
TXN000350,232.58,Lunch at Olive Garden,at Olive,2024-08-11,Restaurant,ACC2275
TXN000351,217.5,Netflix monthly subscription,monthly subscription,2024-06-09,Subscriptions,ACC7626
TXN000352,148.31,Uber ride to downtown,ride to,2024-12-29,Transportation,ACC7636
TXN000353,90.08,Electric bill payment,bill payment,2024-01-11,Utilities,ACC8538
TXN000354,48.62,Electric bill payment,bill payment,2024-12-19,Utilities,ACC2734
TXN000355,296.49,Uber ride to downtown,ride to,2024-05-04,Transportation,ACC9584
TXN000356,435.91,Uber ride to downtown,ride to,2024-02-10,Transportation,ACC6562
TXN000357,390.66,Electric bill payment,bill payment,2024-04-23,Utilities,ACC2251
TXN000358,267.65,Walmart grocery shopping,grocery shopping,2024-09-18,Grocery,ACC4176
TXN000359,365.05,Electric bill payment,bill payment,2024-06-27,Utilities,ACC3419
TXN000360,77.49,Walmart grocery shopping,grocery shopping,2024-04-30,Grocery,ACC4232
TXN000361,80.67,Netflix monthly subscription,monthly subscription,2024-03-29,Subscriptions,ACC2234
TXN000362,234.66,Amazon online purchase,online purchase,2024-03-31,Shopping,ACC8354
TXN000363,323.28,Netflix monthly subscription,monthly subscription,2024-12-14,Subscriptions,ACC6295
TXN000364,79.72,Electric bill payment,bill payment,2024-11-17,Utilities,ACC2118
TXN000365,317.54,Amazon online purchase,online purchase,2024-08-28,Shopping,ACC5500
TXN000366,179.21,Lunch at Olive Garden,at Olive,2024-10-29,Restaurant,ACC2215
TXN000367,228.7,Amazon online purchase,online purchase,2024-06-07,Shopping,ACC1932
TXN000368,42.98,Movie tickets Cinemark,tickets Cinemark,2024-07-07,Entertainment,ACC2479
TXN000369,256.0,Netflix monthly subscription,monthly subscription,2024-11-10,Subscriptions,ACC8581
TXN000370,477.34,Car insurance monthly,insurance monthly,2024-10-24,Insurance,ACC1672
TXN000371,327.66,Netflix monthly subscription,monthly subscription,2024-08-18,Subscriptions,ACC6267
TXN000372,253.18,Amazon online purchase,online purchase,2024-11-05,Shopping,ACC2013
TXN000373,406.43,Walmart grocery shopping,grocery shopping,2024-08-18,Grocery,ACC6626
TXN000374,254.75,Walmart grocery shopping,grocery shopping,2024-12-31,Grocery,ACC3827
TXN000375,355.27,Doctor appointment co-pay,appointment co-pay,2024-01-21,Healthcare,ACC8199
TXN000376,306.85,Car insurance monthly,insurance monthly,2024-09-25,Insurance,ACC6962
TXN000377,196.77,Movie tickets Cinemark,tickets Cinemark,2024-07-09,Entertainment,ACC6543
TXN000378,30.92,Netflix monthly subscription,monthly subscription,2024-12-13,Subscriptions,ACC6482
TXN000379,51.78,Electric bill payment,bill payment,2024-02-03,Utilities,ACC7333
TXN000380,363.25,Movie tickets Cinemark,tickets Cinemark,2024-05-25,Entertainment,ACC3463
TXN000381,293.46,Walmart grocery shopping,grocery shopping,2024-06-19,Grocery,ACC3317
TXN000382,484.01,Movie tickets Cinemark,tickets Cinemark,2024-06-28,Entertainment,ACC7421
TXN000383,355.87,Netflix monthly subscription,monthly subscription,2024-03-07,Subscriptions,ACC2388
TXN000384,191.46,Car insurance monthly,insurance monthly,2024-06-07,Insurance,ACC6381
TXN000385,51.26,Car insurance monthly,insurance monthly,2024-03-06,Insurance,ACC7937
TXN000386,14.02,Electric bill payment,bill payment,2024-09-17,Utilities,ACC6060
TXN000387,174.16,Doctor appointment co-pay,appointment co-pay,2024-04-02,Healthcare,ACC8967
TXN000388,499.99,Doctor appointment co-pay,appointment co-pay,2024-04-08,Healthcare,ACC3538
TXN000389,422.99,Movie tickets Cinemark,tickets Cinemark,2024-02-09,Entertainment,ACC2657
TXN000390,418.38,Car insurance monthly,insurance monthly,2024-09-16,Insurance,ACC9626
TXN000391,438.81,Electric bill payment,bill payment,2024-01-20,Utilities,ACC3147
TXN000392,81.36,Uber ride to downtown,ride to,2024-11-01,Transportation,ACC3962
TXN000393,405.48,Netflix monthly subscription,monthly subscription,2024-12-20,Subscriptions,ACC3712
TXN000394,208.38,Lunch at Olive Garden,at Olive,2024-08-12,Restaurant,ACC4891
TXN000395,146.04,Netflix monthly subscription,monthly subscription,2024-08-15,Subscriptions,ACC8355
TXN000396,123.39,Car insurance monthly,insurance monthly,2024-04-29,Insurance,ACC8684
TXN000397,340.76,Electric bill payment,bill payment,2024-04-09,Utilities,ACC8218
TXN000398,390.17,Movie tickets Cinemark,tickets Cinemark,2024-08-24,Entertainment,ACC9239
TXN000399,483.3,Uber ride to downtown,ride to,2024-09-27,Transportation,ACC4271
TXN000400,437.14,Shell gas station,gas station,2024-11-05,Gas,ACC1854
TXN000401,437.69,Amazon online purchase,online purchase,2024-11-24,Shopping,ACC2680
TXN000402,426.33,Car insurance monthly,insurance monthly,2024-12-30,Insurance,ACC5670
TXN000403,140.03,Shell gas station,gas station,2024-02-12,Gas,ACC9410
TXN000404,50.4,Uber ride to downtown,ride to,2024-03-16,Transportation,ACC4637
TXN000405,465.58,Electric bill payment,bill payment,2024-08-18,Utilities,ACC7797
TXN000406,253.49,Uber ride to downtown,ride to,2024-01-28,Transportation,ACC4862
TXN000407,190.58,Walmart grocery shopping,grocery shopping,2024-07-16,Grocery,ACC1461
TXN000408,420.39,Walmart grocery shopping,grocery shopping,2024-06-12,Grocery,ACC6493
TXN000409,23.96,Shell gas station,gas station,2024-03-15,Gas,ACC8740
TXN000410,380.63,Shell gas station,gas station,2024-12-22,Gas,ACC8685
TXN000411,7.6,Netflix monthly subscription,monthly subscription,2024-08-17,Subscriptions,ACC2298
TXN000412,111.75,Movie tickets Cinemark,tickets Cinemark,2024-01-10,Entertainment,ACC3449
TXN000413,266.25,Netflix monthly subscription,monthly subscription,2024-10-07,Subscriptions,ACC2821
TXN000414,154.07,Doctor appointment co-pay,appointment co-pay,2024-05-27,Healthcare,ACC1782
TXN000415,321.28,Uber ride to downtown,ride to,2024-05-02,Transportation,ACC8489
TXN000416,419.16,Walmart grocery shopping,grocery shopping,2024-02-02,Grocery,ACC9189
TXN000417,13.14,Car insurance monthly,insurance monthly,2024-11-01,Insurance,ACC9443
TXN000418,360.68,Doctor appointment co-pay,appointment co-pay,2024-10-21,Healthcare,ACC5772
TXN000419,309.33,Lunch at Olive Garden,at Olive,2024-08-07,Restaurant,ACC4941
TXN000420,97.72,Uber ride to downtown,ride to,2024-10-19,Transportation,ACC2402
TXN000421,38.5,Electric bill payment,bill payment,2024-09-25,Utilities,ACC9618
TXN000422,394.27,Car insurance monthly,insurance monthly,2024-10-05,Insurance,ACC9316
TXN000423,198.27,Lunch at Olive Garden,at Olive,2024-10-10,Restaurant,ACC8702
TXN000424,490.61,Uber ride to downtown,ride to,2024-01-23,Transportation,ACC5155
TXN000425,395.32,Electric bill payment,bill payment,2024-01-09,Utilities,ACC6649
TXN000426,386.89,Walmart grocery shopping,grocery shopping,2024-05-03,Grocery,ACC6447
TXN000427,179.39,Lunch at Olive Garden,at Olive,2024-03-09,Restaurant,ACC6546
TXN000428,416.04,Shell gas station,gas station,2024-11-25,Gas,ACC8612
TXN000429,317.71,Amazon online purchase,online purchase,2024-12-22,Shopping,ACC3209
TXN000430,23.31,Amazon online purchase,online purchase,2024-02-02,Shopping,ACC4302
TXN000431,443.47,Doctor appointment co-pay,appointment co-pay,2024-01-23,Healthcare,ACC6170
TXN000432,202.12,Car insurance monthly,insurance monthly,2024-06-07,Insurance,ACC9897
TXN000433,23.13,Movie tickets Cinemark,tickets Cinemark,2024-08-30,Entertainment,ACC4131
TXN000434,431.76,Electric bill payment,bill payment,2024-05-26,Utilities,ACC1783
TXN000435,140.24,Electric bill payment,bill payment,2024-12-01,Utilities,ACC7029
TXN000436,372.94,Uber ride to downtown,ride to,2024-08-11,Transportation,ACC7334
TXN000437,250.62,Shell gas station,gas station,2024-06-22,Gas,ACC9151
TXN000438,137.03,Car insurance monthly,insurance monthly,2024-07-07,Insurance,ACC2353
TXN000439,218.15,Walmart grocery shopping,grocery shopping,2024-08-05,Grocery,ACC3956
TXN000440,164.0,Movie tickets Cinemark,tickets Cinemark,2024-10-06,Entertainment,ACC2311
TXN000441,156.72,Movie tickets Cinemark,tickets Cinemark,2024-06-16,Entertainment,ACC7981
TXN000442,179.02,Amazon online purchase,online purchase,2024-03-26,Shopping,ACC1693
TXN000443,499.08,Netflix monthly subscription,monthly subscription,2024-06-29,Subscriptions,ACC5498
TXN000444,42.15,Lunch at Olive Garden,at Olive,2024-11-23,Restaurant,ACC7655
TXN000445,401.54,Car insurance monthly,insurance monthly,2024-07-05,Insurance,ACC3621
TXN000446,425.09,Shell gas station,gas station,2024-01-16,Gas,ACC8179
TXN000447,38.28,Shell gas station,gas station,2024-01-18,Gas,ACC7001
TXN000448,474.99,Uber ride to downtown,ride to,2024-07-04,Transportation,ACC1530
TXN000449,341.14,Shell gas station,gas station,2024-11-05,Gas,ACC7077
TXN000450,382.73,Amazon online purchase,online purchase,2024-07-09,Shopping,ACC3255
TXN000451,202.03,Electric bill payment,bill payment,2024-09-28,Utilities,ACC5566
TXN000452,17.83,Walmart grocery shopping,grocery shopping,2024-05-07,Grocery,ACC4048
TXN000453,196.56,Car insurance monthly,insurance monthly,2024-09-12,Insurance,ACC2929
TXN000454,353.5,Movie tickets Cinemark,tickets Cinemark,2024-05-14,Entertainment,ACC4515
TXN000455,348.52,Movie tickets Cinemark,tickets Cinemark,2024-11-09,Entertainment,ACC9047
TXN000456,72.19,Walmart grocery shopping,grocery shopping,2024-04-12,Grocery,ACC2213
TXN000457,449.85,Shell gas station,gas station,2024-08-19,Gas,ACC8292
TXN000458,335.58,Electric bill payment,bill payment,2024-02-14,Utilities,ACC2063
TXN000459,148.73,Car insurance monthly,insurance monthly,2024-10-08,Insurance,ACC5914
TXN000460,397.88,Shell gas station,gas station,2024-03-21,Gas,ACC9335
TXN000461,492.64,Walmart grocery shopping,grocery shopping,2024-04-24,Grocery,ACC3275
TXN000462,18.01,Amazon online purchase,online purchase,2024-05-01,Shopping,ACC7044
TXN000463,69.24,Car insurance monthly,insurance monthly,2024-08-27,Insurance,ACC2412
TXN000464,202.09,Movie tickets Cinemark,tickets Cinemark,2024-02-03,Entertainment,ACC8842
TXN000465,385.74,Uber ride to downtown,ride to,2024-09-26,Transportation,ACC2208
TXN000466,322.96,Electric bill payment,bill payment,2024-03-05,Utilities,ACC8372
TXN000467,175.53,Car insurance monthly,insurance monthly,2024-08-26,Insurance,ACC3981
TXN000468,253.92,Uber ride to downtown,ride to,2024-03-07,Transportation,ACC1907
TXN000469,80.74,Car insurance monthly,insurance monthly,2024-03-04,Insurance,ACC3697
TXN000470,467.7,Electric bill payment,bill payment,2024-03-23,Utilities,ACC4694
TXN000471,447.99,Car insurance monthly,insurance monthly,2024-06-26,Insurance,ACC2292
TXN000472,319.35,Doctor appointment co-pay,appointment co-pay,2024-05-08,Healthcare,ACC5496
TXN000473,309.14,Movie tickets Cinemark,tickets Cinemark,2024-03-05,Entertainment,ACC2530
TXN000474,297.95,Shell gas station,gas station,2024-09-14,Gas,ACC3526
TXN000475,361.71,Netflix monthly subscription,monthly subscription,2024-03-28,Subscriptions,ACC6531
TXN000476,413.49,Lunch at Olive Garden,at Olive,2024-10-15,Restaurant,ACC1464
TXN000477,474.53,Lunch at Olive Garden,at Olive,2024-02-11,Restaurant,ACC5336
TXN000478,384.64,Doctor appointment co-pay,appointment co-pay,2024-11-29,Healthcare,ACC7825
TXN000479,251.53,Lunch at Olive Garden,at Olive,2024-11-12,Restaurant,ACC9938
TXN000480,244.06,Movie tickets Cinemark,tickets Cinemark,2024-05-28,Entertainment,ACC7653
TXN000481,41.12,Amazon online purchase,online purchase,2024-06-01,Shopping,ACC1981
TXN000482,210.73,Amazon online purchase,online purchase,2024-03-21,Shopping,ACC8609
TXN000483,305.3,Electric bill payment,bill payment,2024-04-14,Utilities,ACC6121
TXN000484,487.81,Electric bill payment,bill payment,2024-06-12,Utilities,ACC3142
TXN000485,283.02,Car insurance monthly,insurance monthly,2024-07-08,Insurance,ACC6228
TXN000486,65.65,Amazon online purchase,online purchase,2024-05-03,Shopping,ACC8366
TXN000487,52.92,Shell gas station,gas station,2024-05-06,Gas,ACC5754
TXN000488,211.98,Netflix monthly subscription,monthly subscription,2024-07-15,Subscriptions,ACC3616
TXN000489,361.96,Netflix monthly subscription,monthly subscription,2024-06-16,Subscriptions,ACC4110
TXN000490,498.0,Amazon online purchase,online purchase,2024-03-22,Shopping,ACC8648
TXN000491,251.2,Movie tickets Cinemark,tickets Cinemark,2024-09-12,Entertainment,ACC2475
TXN000492,231.33,Car insurance monthly,insurance monthly,2024-07-20,Insurance,ACC4944
TXN000493,179.68,Netflix monthly subscription,monthly subscription,2024-04-20,Subscriptions,ACC1828
TXN000494,300.77,Amazon online purchase,online purchase,2024-05-24,Shopping,ACC8710
TXN000495,9.05,Car insurance monthly,insurance monthly,2024-05-26,Insurance,ACC2761
TXN000496,441.82,Shell gas station,gas station,2024-08-08,Gas,ACC6992
TXN000497,27.39,Electric bill payment,bill payment,2024-07-25,Utilities,ACC1838
TXN000498,101.35,Car insurance monthly,insurance monthly,2024-10-18,Insurance,ACC5728
TXN000499,254.61,Uber ride to downtown,ride to,2024-02-07,Transportation,ACC5582
TXN000500,63.81,Netflix monthly subscription,monthly subscription,2024-11-15,Subscriptions,ACC2584
TXN000501,398.47,Electric bill payment,bill payment,2024-07-20,Utilities,ACC6555
TXN000502,378.71,Electric bill payment,bill payment,2024-10-12,Utilities,ACC4261
TXN000503,203.69,Car insurance monthly,insurance monthly,2024-11-04,Insurance,ACC1659
TXN000504,72.83,Lunch at Olive Garden,at Olive,2024-01-24,Restaurant,ACC6456
TXN000505,231.21,Car insurance monthly,insurance monthly,2024-08-30,Insurance,ACC9446
TXN000506,466.03,Electric bill payment,bill payment,2024-03-12,Utilities,ACC6218
TXN000507,495.35,Uber ride to downtown,ride to,2024-03-24,Transportation,ACC5902
TXN000508,256.12,Electric bill payment,bill payment,2024-10-30,Utilities,ACC9351
TXN000509,355.83,Amazon online purchase,online purchase,2024-09-29,Shopping,ACC5911
TXN000510,187.34,Lunch at Olive Garden,at Olive,2024-08-31,Restaurant,ACC2795
TXN000511,157.3,Netflix monthly subscription,monthly subscription,2024-08-01,Subscriptions,ACC1436
TXN000512,136.44,Amazon online purchase,online purchase,2024-11-01,Shopping,ACC4728
TXN000513,242.82,Netflix monthly subscription,monthly subscription,2024-01-27,Subscriptions,ACC9589
TXN000514,388.43,Netflix monthly subscription,monthly subscription,2024-11-18,Subscriptions,ACC7229
TXN000515,20.63,Doctor appointment co-pay,appointment co-pay,2024-03-16,Healthcare,ACC2800
TXN000516,223.31,Lunch at Olive Garden,at Olive,2024-04-07,Restaurant,ACC7861
TXN000517,346.8,Uber ride to downtown,ride to,2024-03-18,Transportation,ACC7723
TXN000518,460.66,Netflix monthly subscription,monthly subscription,2024-09-13,Subscriptions,ACC2020
TXN000519,261.75,Shell gas station,gas station,2024-12-27,Gas,ACC6325
TXN000520,265.11,Amazon online purchase,online purchase,2024-12-05,Shopping,ACC6140
TXN000521,456.5,Amazon online purchase,online purchase,2024-03-29,Shopping,ACC6608
TXN000522,339.55,Electric bill payment,bill payment,2024-10-06,Utilities,ACC5331
TXN000523,100.17,Amazon online purchase,online purchase,2024-11-08,Shopping,ACC5038
TXN000524,152.76,Car insurance monthly,insurance monthly,2024-05-22,Insurance,ACC5876
TXN000525,346.67,Doctor appointment co-pay,appointment co-pay,2024-05-27,Healthcare,ACC9011
TXN000526,177.66,Amazon online purchase,online purchase,2024-06-11,Shopping,ACC5480
TXN000527,288.87,Walmart grocery shopping,grocery shopping,2024-05-27,Grocery,ACC9899
TXN000528,410.1,Uber ride to downtown,ride to,2024-07-13,Transportation,ACC3399
TXN000529,147.38,Lunch at Olive Garden,at Olive,2024-05-28,Restaurant,ACC2294
TXN000530,329.71,Amazon online purchase,online purchase,2024-06-26,Shopping,ACC8849
TXN000531,414.84,Doctor appointment co-pay,appointment co-pay,2024-04-19,Healthcare,ACC5442
TXN000532,72.95,Movie tickets Cinemark,tickets Cinemark,2024-10-14,Entertainment,ACC4920
TXN000533,336.57,Lunch at Olive Garden,at Olive,2024-05-04,Restaurant,ACC9700
